Formulario,nom_hum,Bosques,Charr_Taco,Sabanas,Reforest,Gan_Intens,Gan_Extens,Agricult,Tipo_Agr,Acuacult,Pesca,Moluscos,Extr_Recur,Infraestr,Turism_Com,Transp_Acu,Industria,Otros,IV,Shape_Area
,,0.5,0.3,0.3,0.1,-0.5,-0.2,-0.4,,0.1,0.1,-0.1,-0.3,-0.5,-0.1,-0.1,-0.2,,,
,,BO,CT,SA,RE,GI,GE,AG,,AC,PE,MO,EX,IN,TU,TR,ID,OT,,
1860,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.41039443640
1861,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.04184668764
1862,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.27710934610
1863,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,6.57615036533
1864,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.68683579010
1865,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.89275965944
1866,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.83721689978
1867,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.99014945058
1868,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,195.44260317500
1869,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,26.60267282300
1870,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,23.45370442170
1871,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.98030770120
1872,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,20.93991386920
1873,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,17.03099605740
1874,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.62183655712
1875,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,9.16536371181
1876,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.69211900491
1877,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.58068314532
1878,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.25342419159
1879,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.74632842988
1880,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.38006810050
1881,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.42911727905
1882,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.16890047021
1883,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.91764305937
1884,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.26569758401
1885,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.90971351990
1886,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.68111105690
1887,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.35041151819
1888,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,5.08678448144
1889,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.00589815624
1890,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.44358195026
1891,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.59907892024
1892,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,9.62528889975
1893,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.61484943533
1894,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.39850223977
1895,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.46246573857
1896,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,9.75306635400
1897,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.13349910560
1898,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,6.17501159881
1899,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.67559631468
1900,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.73743556583
1901,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,14.43024634850
1902,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.52076371913
1903,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,21.09282212090
1904,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.09940757820
1905,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.93895628660
1906,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.80447694477
1907,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.44474434571
1908,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,12.27653049360
1909,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.25428856020
1910,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.53910856995
1911,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.68160160967
1912,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,6.08319089664
1913,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.53673941421
1914,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.42913621075
1915,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.92348455481
1916,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.60802872062
1917,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.19907787005
1918,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.59461245040
1919,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.48672638441
1920,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.44311275932
1921,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.99017663966
1922,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,129.75358530400
1923,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.30131301831
1924,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,27.71813465360
1925,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,34.25053429250
1926,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,236.40107788900
1927,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.43933960025
1928,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,37.32774344140
1929,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,39.01763010630
1930,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,102.36856398400
1931,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,593.26214426500
1932,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,145.33312186700
1933,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,94.12644309370
1934,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,43.40289349840
1935,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,75.26126284320
1936,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,13.41931830170
1937,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.65178134390
1938,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,19.70814779610
1939,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,14.74757929760
1940,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,189.09261101200
1941,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,18.26683852580
1942,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.29209644950
1943,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,20.30484974130
1944,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,5.03601376556
1945,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,17.54154217430
1946,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,46.93018259930
1947,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.64757506560
1948,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,292.36216572700
1949,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,39.23352619140
1950,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,28.52002292200
1951,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,45.65680070580
1952,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,106.20705729200
1953,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.49109251600
1954,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,25.68028584860
1955,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,22.78582878520
1956,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,50.58635392820
1957,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,24.39319363710
1958,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,52.22895095210
1959,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,54.37110120540
1960,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,65.94349787340
1961,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,18.89457785450
1962,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,9.20029214088
1963,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,35.77706400620
1964,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,72.35959830790
1965,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,16.85186411230
1966,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,20.30803574270
1967,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.31361521040
1968,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,45.92461996260
1969,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,12.68648236670
1970,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.42218669840
1971,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,59.97092724920
1972,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,16.74948335390
1973,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,12.20443523360
1974,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,22.04827806360
1975,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,19.39125992480
1976,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,6.60587327567
1977,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,30.99409629800
1978,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.11310720550
1979,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,31.22598883010
1980,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,47.96010244850
1981,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,158.51248775600
1982,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,15.47237025270
1983,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,84.63995341450
1984,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,32.19707399830
1985,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,96.89606716160
1986,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,34.90529247540
1987,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,26.13699904050
1988,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,38.25697882020
1989,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,19.67044287400
1990,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,41.20292477770
1991,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,82.91383622390
1992,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,23.19140250550
1993,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,29.47430850840
1994,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,98.17334308580
1995,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,58.31717873020
1996,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,24.96057823150
1997,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,30.36918217480
1998,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,37.49570498410
1999,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,48.14153576050
2000,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,26.71538885480
2001,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,19.26366238140
2002,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,20.34698419560
2003,Humedales cerro Ena,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.03199835456
2004,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,69.30121096460
2005,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,5.60458804881
2006,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.38251093100
2007,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.10607111820
2008,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.12592851216
2009,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.96737645968
2010,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,5.24168281828
2011,Humedales cerro Amo,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.96025020995
2012,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.04952249010
2013,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.06295079114
2014,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.24634138998
2015,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.79983314570
2016,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.59237687012
2017,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.60934532085
2018,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.48965409886
2019,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.48108741501
2020,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.47680019418
2021,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.38795558090
2022,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.81965733225
2023,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.73587534498
2024,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.97068648120
2025,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.54034726993
2026,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,5.80598462593
2027,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.15107784027
2028,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,3.22032008579
2029,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.89137541126
2030,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.39752241841
2031,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.51324309542
2032,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.46455075670
2033,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.53493717597
2034,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.84378911483
2035,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.56006829499
2036,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,14.98025534780
2037,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.51054846620
2038,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.72673787634
2039,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.47758722027
2040,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.68940442952
2041,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.32073787064
2042,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.28108684512
2043,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.45779097504
2044,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.36108135479
2045,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.86865880878
2046,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.39377073023
2047,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.17063178023
2048,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.89254073967
2049,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.57086112902
2050,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.99607143409
2051,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.23996486539
2052,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.29369946017
2053,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.82523154530
2054,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.67685707640
2055,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.05538427071
2056,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.75158543830
2057,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,14.02819445520
2058,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.04819589522
2059,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,8.50185675769
2060,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.18158535760
2061,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.62507772606
2062,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.43958455032
2063,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.91487857097
2064,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.11167412954
2065,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.89167012549
2066,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.43957487509
2067,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,2.07149805613
2068,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,87.88877299300
2069,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,10.57737037830
2070,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.19548214094
2071,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,11.30126057010
2072,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,9.17905475487
2073,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,20.56656482730
2074,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.53901494325
2075,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.03096976992
2076,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.14475354541
2077,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,76.72338851330
2078,Humedales cerro Vueltas,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,271.98928675900
2079,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.01832279506
2080,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.62291719494
2081,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.75428157028
2082,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.88778567904
2083,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.71836827658
2084,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.30005195497
2085,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.42185301052
2086,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,14.40039391410
2087,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.36493961987
2088,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.73128452984
2089,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.19841055946
2090,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.26890410889
2091,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,7.23551607393
2092,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.40294364512
2093,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.91543889460
2094,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.43411187980
2095,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,0.69874589598
2096,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,4.78985930916
2097,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.39084861503
2098,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.82008477462
2099,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.35004410484
2100,Humedales cerro Durika,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,,0.40,1.04139242939
