Formulario,Name,AREA,PERIMETER,BE,RE,PR,DR,GP,PI,SE,AR,SD,CO,CL,CU,FQ,IBE,IA,IT,IA,TW,ST,INDEX,INDEX,XX
9812,Laguna Sin Nombre 1,11993.34382,452.921347,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9893.471149,8.38393,0,0,0
9813,Laguna Sin Nombre 2,3160.211092,217.81439,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10185.46732,9.870593,0,0,0
9814,Laguna Sin Nombre 3,2441.805283,504.808452,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10427.09366,0,0,0,0
9815,Palustre Vizcaya 1,93696.66411,1609.918792,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,5884.03965,15.648834,-72.00593522,367.7524781,0.1403687047
9816,Palustre Vizcaya 2,133788.7115,3824.264384,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,7235.975587,5.140422,-88.55025125,452.2484742,0.1726202713
9817,Palustre Vizcaya 3,51748.25684,2678.25289,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,6943.964746,6.336364,-84.97676858,433.9977966,0.1656541076
9818,Yolillal Westfalia 1,10463.41715,639.765581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6525.236409,190.486614,0,0,0
9819,Yolillal Westfalia 2,52044.2672,1412.082719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6345.861294,147.242676,0,0,0
9820,Yolillal Westfalia 3,168950.301,3605.471067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5615.252263,11.241397,0,0,0
9821,Palustre Westfalia 1,74875.58651,1385.812949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6552.180358,148.755362,9.910172791,0,0
9822,Palustre Westfalia 2,187377.2224,861.778025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6381.450331,8.622352,9.651943626,0,0
9823,Bosque Anegado Westfalia 1,51040.90594,1021.723577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6227.502734,3.609732,9.419097885,0,0
9824,Bosque Anegado Westfalia 2,86474.70301,1945.486479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5837.050826,154.545037,8.828539374,0,0
9825,Bosque Anegado Sandoval 1,95024.82525,2264.617946,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4597.681284,68.760405,0,0,0
9826,Bosque Anegado Sandoval 2,96466.488,1579.452576,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4111.95561,730.013667,0,0,0
9827,Bosque Anegado Sandoval 3,1045203.274,5917.801183,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2393.731942,17.496503,0,0,0
9828,Bosque Anegado Sandoval 4,82304.27772,1485.062551,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3768.864648,909.705638,0,0,0
9829,Bosque Anegado Sandoval 5,1410544.683,12415.28974,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,579.917269,8.494512,0,0,0
9830,Bosque Anegado Sandoval 6,1209072.791,9088.406512,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,1111.327172,755.028078,0,0,0
9831,Bosque Anegado Sandoval 7,184597.4112,2767.228826,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,837.820545,663.400502,0,0,0
9832,Manglar Sandoval 1,1527.345643,163.286334,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4266.538149,1208.262619,0,0,0
9833,Manglar Sandoval 2,2271.253211,216.667796,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3734.961785,814.790537,0,0,0
9834,Manglar Sandoval 3,8260.167218,797.022527,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3461.582788,494.655196,0,0,0
9835,Palustre Sandoval,27131.22717,852.42755,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3819.696536,871.330572,0,0,0
9836,Humedal Pocosol 1,4208163.993,47072.71635,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,22157.77838,5605.942407,134.0545592,0,0
9837,Humedal Pocosol 2,875600.9967,15979.56736,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.22,-0.22,-0.0275,22681.06523,4651.597081,137.2204446,0,0
9838,Palustre arbolado Pocosol 1,999478.8105,6902.583411,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,22129.77961,5515.739622,0,0,0
9839,Palustre arbolado Pocosol 2,172136.7987,5950.79082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,22407.47266,5777.672302,0,0,0
9840,Humedal Conquito 2,49353.38717,1278.45202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,23126.91471,5179.246995,0,0,0
9841,Humedal Conquito 3,219012.663,7360.035197,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,24269.6658,4001.674318,0,0,0
9842,Humedal Monico 1,367736.3891,7628.940036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11,-0.11,-0.01375,6233.174291,669.321353,9.427676115,0,0
9843,Humedal Monico 2,47164.27718,1035.751316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11,-0.11,-0.01375,6653.248454,81.807404,10.06303829,0,0
9844,Humedal Monico 3,67377.90184,1707.92046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11,-0.11,-0.01375,7041.135731,159.495302,10.64971779,0,0
9845,Humedal Buena Vista 1,307407.0821,7225.605982,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3108.31411,760.934744,0,0,0
9846,Humedal Buena Vista 2,3134.345011,344.560905,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3904.537383,1407.550877,0,0,0
9847,Humedal Buena Vista 3,3760.150282,406.786684,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3805.482494,1552.12166,0,0,0
9848,Estero de Gandoca,175810.3206,6934.277108,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8030.078126,7621.142303,0,0,0
9849,Humedal Buena Vista 4,14248.09087,467.042042,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,2800.316361,645.317557,0,0,0
9850,Humedal Buena Vista 5,30923.78078,2562.343563,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,4052.635865,823.194024,0,0,0
9851,Humedal El Amparo 1,134254.6934,2942.795337,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3241.748203,7313.113422,0,0,0
9852,Humedal El Amparo 2,92923.47675,1438.091385,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3303.721777,6939.041778,0,0,0
9853,Humedal El Amparo 1,54721.78766,2274.72361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,4465.817046,6613.979003,6.754548282,0,0
9854,Humedal El Amparo 2,12214.60606,484.409222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5112.684564,6517.447589,7.732935403,0,0
9855,Humedal El Amparo 3,5799.319401,798.690234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5262.3972,6234.992312,7.959375765,0,0
9856,Humedal El Amparo 4,3823.58243,265.00017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,5329.272733,6327.771334,8.060525009,0,0
9857,Yolillal Playuelas,326851.8636,4144.59779,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7087.930462,4110.860653,0,0,0
9858,Lago Altos de Copey,223.451527,69.272082,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.125,3528.831377,2582.381637,0,220.5519611,0.0841832345
9859,Laguna Las Rejas,606.169576,104.893782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111.70848,10504.77801,0,0,0
9860,Lago Goberto,424.088789,76.54121,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.125,5059.302543,4587.728956,0,316.2064089,0.1206939088
9861,Lago Rincon de la Reina,111.985048,38.905723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3283.827774,665.7543,0,0,0
9862,Humedal Elizondo,981.815721,130.582802,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,3162.790049,294.989059,0,0,0
9863,Humedal La Virgen 1,17080.26557,904.61594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8128.842732,2461.53824,12.29487463,0,0
9864,Humedal La Virgen 2,32740.14537,1475.775069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8327.114165,2843.381516,12.59476017,0,0
9865,Humedal La Virgen 3,143278.6283,5818.999091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8007.610086,2902.044737,12.11151026,0,0
9866,Humedal La Virgen 4,58196.26746,2101.108089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7878.062756,2899.993005,11.91556992,0,0
9867,Humedal La Virgen 5,31951.10158,1621.23921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8533.265007,2688.217235,12.90656332,0,0
9868,Humedal La Virgen 6,78166.54492,3011.800173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7557.223951,2669.98572,11.43030123,0,0
9869,Humedal La Virgen 7,27399.82703,1628.558634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8021.780165,3312.368232,12.1329425,0,0
9870,Humedal La Virgen 8,57400.11135,2341.061396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,8167.642784,3507.861871,12.35355971,0,0
9871,Humedal La Virgen 9,22607.1476,738.303831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8422.236728,2802.239183,0,0,0
9872,Humedal Coquito 1,196621.4119,4918.47491,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,23784.96577,3755.568546,0,0,0
9873,Yolillal La Josefina 4,2096446.257,26142.89847,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6725.078323,864.368022,0,0,0
9874,Yolillal La Josefina 5,49526.63723,1798.402697,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6979.053088,876.552032,0,0,0
9875,Yolillal La Josefina 6,39874.07844,1880.922469,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7513.168686,1440.729942,0,0,0
9876,Yolillal La Josefina 7,14730.65205,689.454446,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8886.920947,3034.981477,0,0,0
9877,Yolillal La Josefina 8,56852.71826,945.3838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9172.847321,3950.311417,13.87393157,0,0
9878,Yolillal La Josefina 9,114950.9463,2631.12706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9370.048749,3738.973602,14.17219873,0,0
9879,Yolillal La Josefina 10,17952.54869,691.651634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,9896.508955,3949.569647,14.96846979,0,0
9880,Herbaceo La Josefina 1,113037.4126,2077.008744,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9393.775043,3931.138109,0,0,0
9881,Herbaceo La Josefina 2,34063.46781,1709.194672,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7913.879974,2386.96023,0,0,0
9882,Herbaceo La Josefina 3,68956.98061,2873.865182,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7480.03337,1430.760041,0,0,0
9883,Herbaceo La Josefina 4,26776.24295,964.818081,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7420.123861,1306.924754,0,0,0
9884,Herbaceo La Josefina 5,62207.16211,4887.536804,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6210.187438,90.544567,0,0,0
9885,Herbaceo La Josefina 6,97691.08831,5119.352697,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,6595.304974,1048.116796,0,0,0
9886,Herbaceo La Josefina 7,17079.4881,1482.533267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7009.93998,908.07105,0,0,0
9887,Herbaceo La Josefina 8,55927.85061,1200.828192,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10144.71288,3958.663621,0,0,0
9888,Herbaceo La Josefina 9,15644.85304,649.972717,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9516.841161,3634.460973,0,0,0
9889,Herbaceo La Josefina 10,86796.89405,2074.771237,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9235.850279,3300.633064,0,0,0
9890,Herbaceo La Josefina 11,64625.4101,1621.75643,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9014.040975,3149.196408,0,0,0
9891,Herbaceo La Josefina 12,14929.94351,906.735301,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8159.542544,2106.620369,0,0,0
9892,Herbaceo La Josefina 13,23415.46999,1218.795461,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8365.853989,2363.414254,0,0,0
9893,Herbaceo La Josefina 14,69275.72153,2241.636822,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7900.310716,1910.083086,0,0,0
9894,Herbaceo La Josefina 15,18864.35944,1206.757455,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7723.551241,1695.277719,0,0,0
9895,Herbaceo La Josefina 16,101773.3702,1894.855528,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,7997.008644,2013.64221,0,0,0
9896,Herbaceo La Josefina 17,18200.64174,1010.319936,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8240.819976,2376.551097,0,0,0
9897,Herbaceo La Josefina 18,19265.57453,1173.22371,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8075.954615,1993.640541,0,0,0
9898,Herbaceo Bellavista 1,117798.1891,3673.982461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6928.974935,2337.598945,10.48007459,0,0
9899,Herbaceo Bellavista 2,11117.08335,653.548685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6725.454449,2364.760884,10.17224985,0,0
9900,Herbaceo Bellavista 3,15558.87704,919.103192,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6552.590027,2347.955024,9.910792416,0,0
9901,Herbaceo Bellavista 4,63858.5995,2040.023822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7612.795734,2362.132884,11.51435355,0,0
9902,Yolillal Bellavista 1,25363.90424,1077.886436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545.758759,2071.770447,0,0,0
9903,Yolillal Bellavista 2,37254.16895,1306.361667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7153.450606,1837.613892,0,0,0
9904,Bosque Anegado Bellavista 1,235161.5101,2794.06296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,7319.303195,2624.591422,11.07044608,0,0
9905,Bosque Anegado Bellavista 2,91393.87487,2207.380401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,6922.700812,1678.909596,10.47058498,0,0
9906,Herbaceo La Josefina 19,133842.0006,4788.355921,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.22,-0.22,-0.0275,10181.05662,3099.582523,61.59539253,0,0
9907,Herbaceo La Josefina 20,79176.09412,3458.006626,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.22,-0.22,-0.0275,10932.38012,3479.405409,66.1408997,0,0
9908,Palustre Peje 7,66015.63107,2183.85417,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,9137.544095,1935.387804,0,0,0
9909,Palustre Peje 8,153256.3708,5139.136539,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,8851.551512,1721.587181,0,0,0
9910,Yolillal La Josefina 11,197156.5275,3639.087104,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.22,-0.22,-0.0275,10320.19849,1740.25697,62.43720087,0,0
9911,Yolillal La Josefina 12,22591.05468,741.237463,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10710.13149,4070.448728,0,0,0
9912,Yolillal La Josefina 13,46702.12332,1104.06622,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,10544.33909,3873.84292,0,0,0
9913,Yolillal La Catalina 1,343314.1987,9913.45958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11317.21471,3009.993181,0,0,0
9914,Yolillal La Catalina 2,41302.12795,1517.233031,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12048.2079,2886.583329,0,0,0
9915,Yolillal La Catalina 3,52003.35975,2574.938216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,11972.05067,2152.344321,0,0,0
9916,Yolillal La Catalina 4,22018.97951,704.529138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12741.12178,3345.448491,0,0,0
9917,Yolillal Golden Grove 1,20715.21465,643.772477,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14260.27486,5343.127376,0,0,0
9918,Yolillal Golden Grove 2,3059892.472,20829.52836,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,15056.1509,4792.826346,0,0,0
9919,Yolillal Golden Grove 3,1055242.254,6106.885001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,17017.27804,4686.491472,0,0,0
9920,Yolillal Golden Grove 4,750233.8848,12654.24746,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,15711.87134,3306.002616,0,0,0
9921,Yolillal Golden Grove 5,191156.2964,3919.075369,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,15358.14733,3298.447876,0,0,0
9922,Yolillal Golden Grove 6,87726.57743,2279.259921,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,15147.21625,3853.267072,0,0,0
9923,Yolillal Golden Grove 7,1499416.266,7567.504014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,18044.46492,5615.016234,27.29225319,0,0
9924,Bosque Anegado Golden Grove 1,3418882.634,27775.8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14194.06495,4192.944228,0,0,0
9925,Bosque Anegado Golden Grove 2,78653.55814,2579.688936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14934.31472,3631.036863,0,0,0
9926,Bosque Anegado Golden Grove 3,44661.42108,967.248905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17973.38687,5058.13803,0,0,0
9927,Bosque Anegado Golden Grove 4,104792.8586,1541.85868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14234.27365,3799.307637,0,0,0
9928,Bosque Anegado Golden Grove 5,40997.20187,1113.740924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13875.04417,4705.989953,0,0,0
9929,Bosque Anegado Golden Grove 6,124428.3696,1897.597175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14040.95355,5946.336703,0,0,0
9930,Bosque Anegado Golden Grove 7,336673.0161,2418.006241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13059.45246,6790.924211,0,0,0
9931,Bosque Anegado Golden Grove 8,101698.749,1748.061185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13887.30443,7071.700795,0,0,0
9932,Bosque Anegado Golden Grove 9,188014.6546,3176.236505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16744.04487,4246.852599,0,0,0
9933,Bosque Anegado Golden Grove 10,19691.02206,612.684507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18206.0298,5356.701829,0,0,0
9934,Bosque Anegado Golden Grove 11,177892.7856,3181.711718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15922.21153,2900.781274,0,0,0
9935,Herbaceo Golden Grove 1,8964.642289,385.343763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14530.96872,3868.303583,0,0,0
9936,Herbaceo Golden Grove 2,25205.02722,1594.372187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14813.69212,3917.231619,0,0,0
9937,Herbaceo Golden Grove 3,50066.13257,1944.61923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14599.41244,3602.281577,0,0,0
9938,Herbaceo Golden Grove 4,92800.75946,3648.632169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14784.08044,3358.713059,0,0,0
9939,Herbaceo Golden Grove 5,34454.04412,1075.689269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15337.38029,3797.112833,0,0,0
9940,Herbaceo Golden Grove 6,25895.01492,785.210939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15528.50185,4054.59792,0,0,0
9941,Herbaceo Golden Grove 7,42260.44229,1231.26527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15677.12613,4216.810488,0,0,0
9942,Herbaceo Golden Grove 8,402521.8651,6257.058949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15215.31444,2716.538101,0,0,0
9943,Herbaceo Golden Grove 9,12249.80933,458.475843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15313.13045,3057.185247,0,0,0
9944,Herbaceo Golden Grove 10,15777.36147,815.827199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14406.75541,3654.34435,0,0,0
9945,Herbaceo Golden Grove 11,23570.52666,964.351075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14649.00613,3887.587574,0,0,0
9946,Laguna Camaroncito 1,32972.61964,1066.948666,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,12963.14186,6763.344482,0,0,0
9947,Laguna Camaroncito 2,47509.15397,1004.690547,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,13311.1797,7123.313669,0,0,0
9948,Yolillal Cadiz 1,6485.04782,387.968721,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14098.52953,2519.531468,0,0,0
9949,Yolillal Cadiz 2,302432.8374,6626.360079,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14393.0909,2372.023806,0,0,0
9950,Yolillal Cadiz 3,8194.458447,597.64995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14370.67833,2472.342384,0,0,0
9951,Yolillal Cadiz 4,16502.61208,512.125112,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14362.54623,2328.315576,0,0,0
9952,Yolillal Cadiz 5,13232.55418,511.054402,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14281.48233,2585.033631,0,0,0
9953,Yolillal Cadiz 6,17022.88786,770.121256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14302.08621,2804.270897,0,0,0
9954,Bosque Anegado Cadiz 1,35242.2489,847.908966,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14127.99615,2436.953031,0,0,0
9955,Bosque Anegado Cadiz 2,293727.3,6796.419207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,13998.35444,2584.099525,0,0,0
9956,Bosque Anegado Cadiz 3,35048.39836,1445.078396,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14259.25645,2505.996509,0,0,0
9957,Laguna Cadiz 1,10744.11366,441.969046,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14335.98023,3263.751731,0,0,0
9958,Laguna Cadiz 2,4994.995242,277.434016,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14477.61252,3292.523609,0,0,0
9959,Laguna Cadiz 3,2149.502439,309.029274,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,14558.04415,3092.414673,0,0,0
9960,Bosque Anegado Dorotea 1,191549.1942,1834.504403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,20286.27842,4199.915663,30.6829961,0,0
9961,Bosque Anegado Dorotea 2,826971.2829,4922.122756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,19422.67344,4208.011765,29.37679358,0,0
9962,Bosque Anegado Dorotea 3,10545575.87,43555.29861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,14408.2968,344.054491,21.79254891,0,0
9963,Bosque Anegado Dorotea 4,1683205.735,9613.473145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,17780.96483,1202.409718,26.8937093,0,0
9964,Bosque Anegado Dorotea 5,141796.8691,2568.326354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,17968.02324,535.787436,27.17663515,0,0
9965,Bosque Anegado Dorotea 6,81237.72232,1242.295187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,19210.39337,5001.823792,29.05571997,0,0
9966,Bosque Anegado Dorotea 7,496863.4013,3047.73508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,18813.22947,3923.025382,28.45500957,0,0
9967,Yolillal Dorotea,764020.0262,5930.17683,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.125,18208.00465,802.253064,0,0,0
9968,Yolillal Cano Blanco 10,73654.37803,1434.214694,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,21046.20698,817.744367,31.83238806,0,0
9969,Yolillal Cano Blanco 11,30487.85313,856.978953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,20794.883,991.201831,31.45226054,0,0
9970,Yolillal Cano Blanco 12,5767.818189,284.384502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.11,-0.11,-0.01375,21186.53558,1151.132272,32.04463506,0,0
9971,Bosque Anegado Cano Blanco 11,31555.28611,761.820398,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,21066.1281,943.834039,-257.7967427,1316.633007,0.5025501682
9972,Bosque Anegado Cano Blanco 12,72870.39432,1339.657782,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,20589.95093,3115.561326,-251.9695244,1286.871933,0.4911905619
9973,Bosque Anegado Cano Blanco 13,39882.51268,989.954778,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.11,0.89,0.11125,20724.14479,2586.469985,-253.6117219,1295.25905,0.4943918693
